time (seconds),weight (kg)
72.676005125,67.15
72.6762771606,67.289
72.6765470505,67.455
72.8930699825,67.455
72.8933520317,67.455
72.8936240673,67.594
73.107624054,67.677
73.1080000401,67.649
73.1083700657,67.649
73.321210146,67.677
73.3214931488,67.843
73.3217661381,67.954
73.3220381737,68.092
73.5325620174,68.148
73.5328440666,68.148
73.5331170559,68.203
73.7473361492,68.203
73.7476160526,68.342
73.7478880882,68.453
73.962031126,68.425
73.9624841213,68.48
73.9629411697,68.674
73.9633309841,68.758
74.1790261269,68.758
74.1794741154,68.674
74.1798779964,68.674
74.3948040009,68.758
74.3952040672,68.841
74.3956701756,68.896
74.6154849529,69.035
74.6157660484,69.146
74.6160371304,69.173
74.6163070202,69.201
74.8387219906,69.256
74.8390030861,69.284
74.839274168,69.34
75.0572099686,69.395
75.0574920177,69.478
75.0577630997,69.561
75.0580329895,69.672
75.2739300728,69.728
75.2742111683,69.7
75.2744829655,69.783
75.4910831451,69.811
75.4913640022,69.894
75.4916360378,70.005
75.7076761723,70.06
75.7079570293,70.226
75.7082281113,70.254
75.7084980011,70.226
75.9295761585,70.282
75.9298570156,70.254
75.9301280975,70.31
76.1476120949,70.448
76.1478950977,70.587
76.1481750011,70.642
76.1484460831,70.753
76.3680770397,70.836
76.3684999943,70.947
76.3689539433,70.919
76.5852069855,71.002
76.5855879784,71.085
76.5859920979,71.196
76.8039600849,71.39
76.8042399883,71.446
76.8045110703,71.446
76.8047821522,71.446
77.0236949921,71.418
77.0239739418,71.501
77.0242459774,71.64
77.2401921749,71.778
77.2404720783,71.889
77.2407431602,71.945
77.2410120964,71.972
77.4578390121,72.028
77.4581210613,72.083
77.4583940506,72.111
77.6962180138,72.166
77.6967000961,72.305
77.697163105,72.416
77.697589159,72.499
77.9798951149,72.554
77.9802160263,72.637
77.9806210995,72.582
77.9810471535,72.582
78.2114591599,72.665
78.2117390633,72.887
78.2120110989,72.998
78.2122809887,73.081
78.4465360641,73.109
78.4468619823,73.247
78.4474539757,73.247
78.6759200096,73.33
78.6765470505,73.469
78.6769990921,73.58
78.6774950027,73.746
78.9387230873,73.746
78.9390640259,73.746
78.9395360947,73.746
78.9400219917,73.746
79.1748011112,73.829
79.175080061,73.94
79.1753499508,74.079
79.3977110386,74.217
79.3979921341,74.273
79.3982629776,74.273
79.3985321522,74.273
79.6310329437,74.245
79.6314959526,74.356
79.6319210529,74.467
79.6324050426,74.661
79.905009985,74.799
79.9053471088,74.827
79.9057271481,74.827
79.9061040878,74.771
80.1667129993,74.827
80.1669950485,74.938
80.1672670841,75.049
80.167538166,75.159
