time (seconds),weight (kg)
176.429064989,214.171
176.429332972,214.365
176.429598093,214.947
176.682634115,214.919
176.682914972,214.753
176.683182955,214.836
176.938297033,214.975
176.938580036,214.975
176.938848019,215.002
176.939112902,215.252
177.196630955,215.584
177.197062969,215.695
177.198031902,215.557
177.198605061,215.501
177.45570612,215.363
177.45598793,215.39
177.456254005,215.584
177.456517935,215.695
177.715445042,215.723
177.715848923,215.64
177.716188908,215.668
177.716502905,216.028
177.966767073,216.554
177.967049122,216.444
177.967314959,216.333
178.225027084,216.416
178.225311041,216.721
178.22557807,216.804
178.225843906,216.832
178.479551077,216.887
178.479835033,216.915
178.480101109,217.136
178.480366945,217.247
178.734677076,217.164
178.734960079,217.053
178.735228062,217.053
178.735494137,217.33
178.990417004,217.497
178.990698099,217.718
178.990966082,217.691
178.991230965,217.607
179.246103048,217.94
179.246385098,218.162
179.246652126,218.079
179.500715017,217.968
179.501183033,218.106
179.502285957,218.3
179.502644062,218.162
179.756696939,218.051
179.756978989,218.356
179.757246971,218.91
179.757513046,219.021
180.011888027,218.882
180.012167931,218.771
180.012434006,218.716
180.012697935,218.771
180.306175947,219.076
180.306504965,219.215
180.306797028,219.215
180.307086945,219.187
180.557738066,219.104
180.5581429,219.381
180.558483124,219.603
180.558799982,219.492
180.842131138,219.381
180.842803955,219.409
180.843418121,219.658
180.84386301,219.769
181.118104935,219.908
181.118385077,219.908
181.118653059,219.88
181.118919134,220.213
181.382149935,220.351
181.38243103,220.185
181.383004904,220.074
181.383498907,220.185
181.63637805,220.49
181.636661053,220.601
181.636928082,220.49
181.637193918,220.462
181.88946104,220.351
181.889744997,220.601
181.890012026,220.878
181.890276909,220.822
182.140882015,220.711
182.141165972,220.656
182.141434908,220.739
182.14171195,220.85
182.395369053,221.044
182.395802975,221.155
182.396282911,221.099
182.647329092,221.266
182.647613049,221.404
182.647881031,221.266
182.648147106,221.127
182.896559954,221.404
182.897017002,221.875
182.897408009,221.848
182.897701979,221.681
183.145574093,221.765
183.145914078,221.903
183.146356106,222.153
183.146805048,222.069
183.393410921,221.931
183.393695116,221.792
183.393963099,221.875
183.64643693,222.069
183.646717072,222.153
183.646982908,222.097
183.647247076,222.069
183.902902126,222.014
183.903183937,222.18
183.903450966,222.541
183.903716087,222.43
184.168860912,222.319
184.169244051,222.485
184.16959095,222.901
184.169907093,222.984
184.42031002,222.929
184.420722008,222.818
184.421076059,222.929
184.421416044,223.4
184.67337203,223.815
184.673655987,223.649
184.673924923,223.483
184.93432498,223.594
184.934610128,223.898
184.934878111,223.926
184.935143948,223.843
185.193359137,223.954
185.193640947,224.148
185.19390893,224.009
185.194175005,223.871
